Vote ID,File,Order of vote,Date,O'clock,Title,Title_Ro,Title_Fr,Title_German,Title_Polski,Procedure,Leg/Non-Leg/Bud,Type of Vote,Voting Rule,Rapporteur,Code,interinstitutional file number,Link,Committee responsabile,De,Subject,Subject_ro,Subject_fr,Subject_ger,Subject_pl,Final vote?,Am No.,Author,RCV,Vote,Yeas,No,Abs,is_main
9791,219.0,53.0,26.03.2019,,"Report on financial crimes, tax evasion and tax avoidance",,,,,,Non,Motion for resolution,s,Kofod/Niedermayer,A8-0170/2019,2018/2121/INI,http://www.europarl.europa.eu/doceo/document/A-8-2019-0170_EN.html?redirect,"Special Committee on financial crimes, tax evasion and tax avoidance",Economic and Monetary Affairs,vote: resolution (as a whole) ,,,,,1.0,,0,RCV,+,505,63,87,1.0
9794,219.0,3.0,26.03.2019,,EU-Switzerland Institutional Framework Agreement,,,,,,Non,Proposal for a decision,s,Frunzulică,A8-0147/2019,2018/2262/INI,http://www.europarl.europa.eu/doceo/document/A-8-2019-0147_EN.html?redirect,Committee on Foreign Affairs,Foreign Affairs,vote: recommendation (as a whole),,,,,1.0,,0,RCV,+,393,132,81,1.0
9795,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - Commission and executive agencies,,,,,,Non,Proposal for a decision,s,Ayala Sender,A8-0110/2019,2018/2166/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0110_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: decision (as a whole),,,,,1.0,,0,RCV,+,349,158,3,1.0
9802,219.0,8.0,26.03.2019,,Discharge 2017: EU general budget - Commission and executive agencies,,,,,,Non,Proposal for a decision,s,Ayala Sender,A8-0110/2019,2018/2166/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0110_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,449,152,26,1.0
9803,219.0,1.0,26.03.2019,,Discharge 2017: Court of Auditors' special reports in the context of the 2017 Commission discharge,,,,,,Non,Motion for resolution,s,Ayala Sender,A8-0088/2019,2018/2219/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0088_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,503,103,37,1.0
9804,219.0,1.0,26.03.2019,,"Discharge 2017: EU general budget - 8th, 9th, 10th and 11th EDFs",,,,,,Non,Proposal for a decision,s,Valli,A8-0107/2019,2018/2177/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0107_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,504,119,14,1.0
9805,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - European Parliament,,,,,,Non,Proposal for a decision,s,Schmidt,A8-0108/2019,2018/2167/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0108_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: decision (as a whole),,,,,1.0,,0,RCV,+,485,139,8,1.0
9845,219.0,41.0,26.03.2019,,Discharge 2017: EU general budget - European Parliament,,,,,,Non,Proposal for a decision,s,Schmidt,A8-0108/2019,2018/2167/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0108_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,464,144,33,1.0
9846,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - European Council and Council,,,,,,Non,Proposal for a decision,s,Kohn,A8-0096/2019,2018/2168/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0096_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,588,29,14,1.0
9847,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - Court of Justice,,,,,,Non,Proposal for a decision,s,Kohn,A8-0098/2019,2018/2169/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0098_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,518,107,11,1.0
9848,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - Court of Auditors,,,,,,Non,Proposal for a decision,s,Kohn,A8-0097/2019,2018/2171/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0097_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,519,94,24,1.0
9849,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - European Economic and Social Committee,,,,,,Non,Proposal for a decision,s,Kohn,A8-0100/2019,2018/2172/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0100_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,510,124,7,1.0
9851,219.0,2.0,26.03.2019,,Discharge 2017: EU general budget - Committee of the Regions,,,,,,Non,Proposal for a decision,s,Kohn,A8-0101/2019,2018/2173/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0101_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,508,125,7,1.0
9852,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - European External Action Service,,,,,,Non,Proposal for a decision,s,Kohn,A8-0109/2019,2018/2176/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0109_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,489,140,9,1.0
9853,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - European Ombudsman,,,,,,Non,Proposal for a decision,s,Kohn,A8-0099/2019,2018/2174/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0099_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,529,97,11,1.0
9854,219.0,1.0,26.03.2019,,Discharge 2017: EU general budget - European Data Protection Supervisor,,,,,,Non,Proposal for a decision,s,Kohn,A8-0116/2019,2018/2175/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0116_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,508,126,2,1.0
9857,219.0,3.0,26.03.2019,,"Discharge 2017: Performance, financial management and control of EU agencies",,,,,,Non,Motion for resolution,s,Sarvamaa,A8-0140/2019,2018/2210/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0140_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,489,121,29,1.0
9858,219.0,1.0,26.03.2019,,Discharge 2017: Agency for the Cooperation of Energy Regulators (ACER),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0113/2019,2018/2205/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0113_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,509,122,2,1.0
9859,219.0,1.0,26.03.2019,,Discharge 2017: Office of the Body of European Regulators for Electronic Communications (BEREC),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0114/2019,2018/2206/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0114_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,507,124,5,1.0
9860,219.0,1.0,26.03.2019,,Discharge 2017: Translation Centre for the Bodies of the European Union (CdT),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0122/2019,2018/2184/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0122_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,506,124,5,1.0
9861,219.0,1.0,26.03.2019,,Discharge 2017: European Centre for the Development of Vocational Training (Cedefop),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0119/2019,2018/2178/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0119_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,497,124,9,1.0
9862,219.0,1.0,26.03.2019,,Discharge 2017: European Union Agency for Law Enforcement Training (CEPOL),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0121/2019,2018/2194/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0121_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,510,118,5,1.0
9863,219.0,1.0,26.03.2019,,Discharge 2017: European Aviation Safety Agency (EASA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0120/2019,2018/2189/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0120_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,506,107,19,1.0
9864,219.0,1.0,26.03.2019,,Discharge 2017: European Asylum Support Office (EASO),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0123/2019,2018/2208/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0123_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,597,20,15,1.0
9865,219.0,1.0,26.03.2019,,Discharge 2017: European Banking Authority (EBA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0124/2019,2018/2202/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0124_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,490,119,20,1.0
9866,219.0,1.0,26.03.2019,,Discharge 2017: European Centre for Disease Prevention and Control (ECDC),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0134/2019,2018/2191/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0134_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,510,116,7,1.0
9867,219.0,1.0,26.03.2019,,Discharge 2017: European Chemicals Agency (ECHA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0125/2019,2018/2198/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0125_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,509,125,1,1.0
9868,219.0,1.0,26.03.2019,,Discharge 2017: European Environment Agency (EEA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0127/2019,2018/2182/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0127_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,508,124,1,1.0
9869,219.0,1.0,26.03.2019,,Discharge 2017: European Fisheries Control Agency (EFCA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0133/2019,2018/2197/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0133_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,497,133,3,1.0
9872,219.0,1.0,26.03.2019,,Discharge 2017: European Institute for Gender Equality (EIGE),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0150/2019,2018/2201/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0150_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,491,130,7,1.0
9873,219.0,1.0,26.03.2019,,Discharge 2017: European Insurance and Occupational Pensions Authority (EIOPA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0137/2019,2018/2203/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0137_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,507,126,2,1.0
9874,219.0,1.0,26.03.2019,,Discharge 2017: European Institute of Innovation and Technology (EIT),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0152/2019,2018/2207/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0152_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,508,118,9,1.0
9875,219.0,1.0,26.03.2019,,Discharge 2017: European Medicines Agency (EMA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0135/2019,2018/2185/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0135_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,492,121,24,1.0
9876,219.0,1.0,26.03.2019,,Discharge 2017: European Monitoring Centre for Drugs and Drug Addiction (EMCDDA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0139/2019,2018/2181/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0139_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,513,121,2,1.0
9877,219.0,1.0,26.03.2019,,Discharge 2017: European Maritime Safety Agency (EMSA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0130/2019,2018/2188/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0130_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,495,120,11,1.0
9878,219.0,1.0,26.03.2019,,Discharge 2017: European Union Agency for Network and Information Security (ENISA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0129/2019,2018/2192/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0129_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,494,127,13,1.0
9879,219.0,1.0,26.03.2019,,Discharge 2017: European Union Agency for Railways (ERA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0158/2019,2018/2193/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0158_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,498,131,3,1.0
9880,219.0,1.0,26.03.2019,,Discharge 2017: European Securities and Markets Authority (ESMA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0141/2019,2018/2204/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0141_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,488,116,23,1.0
9881,219.0,1.0,26.03.2019,,Discharge 2017: European Training Foundation (ETF),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0131/2019,2018/2187/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0131_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,512,120,2,1.0
9882,219.0,1.0,26.03.2019,,"Discharge 2017: European Agency for the operational management of large-scale IT systems in the area of freedom, security and justice (eu-LISA)",,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0145/2019,2018/2209/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0145_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,496,107,35,1.0
9883,219.0,1.0,26.03.2019,,Discharge 2017: European Agency for Safety and Health at Work (EU-OSHA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0138/2019,2018/2183/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0138_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,501,127,5,1.0
9884,219.0,1.0,26.03.2019,,Discharge 2017: Euratom Supply Agency (ESA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0132/2019,2018/2199/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0132_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,510,107,13,1.0
9885,219.0,1.0,26.03.2019,,Discharge 2017: European Foundation for the Improvement of Living and Working Conditions (Eurofound),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0143/2019,2018/2179/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0143_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,496,128,5,1.0
9886,219.0,1.0,26.03.2019,,Discharge 2017: European Union Judicial Cooperation Unit (Eurojust),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0155/2019,2018/2186/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0155_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,507,105,21,1.0
9887,219.0,1.0,26.03.2019,,Discharge 2017: European Police Office (Europol),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0154/2019,2018/2200/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0154_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,493,100,38,1.0
9888,219.0,1.0,26.03.2019,,Discharge 2017: European Union Agency for Fundamental Rights (FRA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0136/2019,2018/2180/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0136_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,495,131,4,1.0
9889,219.0,1.0,26.03.2019,,Discharge 2017: European Border and Coast Guard Agency (Frontex),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0153/2019,2018/2195/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0153_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,470,131,30,1.0
9890,219.0,1.0,26.03.2019,,Discharge 2017: European GNSS Agency (GSA),,,,,,Non,Proposal for a decision,s,Sarvamaa,A8-0142/2019,2018/2196/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0142_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,497,119,10,1.0
9891,219.0,1.0,26.03.2019,,Discharge 2017: Bio-Based Industries Joint Undertaking (BBI),,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0103/2019,2018/2214/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0103_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,504,120,7,1.0
9892,219.0,1.0,26.03.2019,,Discharge 2017: Clean Sky 2 Joint Undertaking,,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0195/2019,2018/2213/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0095_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,499,108,26,1.0
9893,219.0,1.0,26.03.2019,,Discharge 2017: Electronic Components and Systems for European Leadership Joint undertaking (ECSEL),,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0102/2019,2018/2218/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0102_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,436,181,17,1.0
9894,219.0,1.0,26.03.2019,,Discharge 2017: Fuel Cells and Hydrogen 2 Joint Undertaking (FCH2),,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0105/2019,2018/2216/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0105_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,505,119,5,1.0
9895,219.0,1.0,26.03.2019,,Discharge 2017: Innovative Medicines Initiative 2 Joint Undertaking (IMI),,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0104/2019,2018/2215/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0104_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,505,115,9,1.0
9896,219.0,1.0,26.03.2019,,Discharge 2017: ITER and the Development of Fusion Energy Joint Undertaking,,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0126/2019,2018/2211/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0126_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,439,175,12,1.0
9897,219.0,1.0,26.03.2019,,Discharge 2017: SESAR Joint Undertaking,,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0118/2019,2018/2212/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0118_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,489,122,6,1.0
9898,219.0,1.0,26.03.2019,,Discharge 2017: Shift2Rail Joint Undertaking,,,,,,Non,Proposal for a decision,s,Dlabajová,A8-0163/2019,2018/2217/DEC,http://www.europarl.europa.eu/doceo/document/A-8-2019-0163_EN.html?redirect,Committee on Budgetary Control,Budgetary Control,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,449,115,3,1.0
9899,220.0,1.0,27.03.2019,,Resources for the specific allocation for the Youth Employment Initiative,,,,,***I,Leg,Draft legislative resolution,s,Mihaylova,A8-0085/2019,2019/0027/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0085_EN.html?redirect,Committee on Regional Development,Regional Development,single vote ,,,,,1.0,,0,RCV,+,577,56,26,1.0
9900,220.0,1.0,27.03.2019,,General arrangements for excise duty,,,,,*,Leg,Draft legislative resolution,s,Viegas,A8-0117/2019,2018/0176/CNS,http://www.europarl.europa.eu/doceo/document/A-8-2019-0117_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,single vote ,,,,,1.0,,0,RCV,+,601,35,29,1.0
9901,220.0,1.0,27.03.2019,,Products eligible for exemption from or a reduction in dock dues,,,,,*,Leg,Draft legislative resolution,s,Mihaylova,A8-0112/2019,2018/0417/CNS,http://www.europarl.europa.eu/doceo/document/A-8-2019-0112_EN.html?redirect,Committee on Regional Development,Regional Development,single vote ,,,,,1.0,,0,RCV,+,567,15,87,1.0
9914,220.0,13.0,27.03.2019,,"Neighbourhood, Development and International Cooperation Instrument",,,,,***I,Leg,Draft legislative resolution,s,Panzeri/Preda/Engel/Goerens,A8-0173/2019,2018/0243/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0173_EN.html?redirect,"Committee on Foreign Affairs, Committee on Development",Foreign Affairs,vote: Commission proposal,,,,,1.0,,0,RCV,+,420,146,102,1.0
9916,220.0,2.0,27.03.2019,,Instrument for Pre-accession Assistance (IPA III),,,,,,Non,Proposal for a decision,s,Fleckenstein/Salafranca Sánchez-Neyra,A8-0174/2019,2018/0247/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0174_EN.html?redirect,Committee on Foreign Affairs,Foreign Affairs,vote: Commission proposal,,,,,1.0,,0,RCV,+,513,97,45,1.0
9917,220.0,1.0,27.03.2019,,Framework for the recovery and resolution of central counterparties ,,,,,***I,Leg,Draft legislative resolution,s,Winter/Swinburne,A8-0015/2018,2016/0365/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0015_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,single vote,,,,,1.0,,0,RCV,+,486,42,69,1.0
9918,220.0,1.0,27.03.2019,,European Crowdfunding Service Providers (ECSP) for business,,,,,***I,Leg,Draft legislative resolution,s,Fox,A8-0364/2018,2018/0048/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0364_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,single vote,,,,,1.0,,0,RCV,+,474,121,10,1.0
9919,220.0,1.0,27.03.2019,,Markets in financial instruments,,,,,***I,Leg,Draft legislative resolution,s,Nagtegaal,A8-0362/2018,2018/0047/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0362_EN.html?redirect,Committee on Economic and Monetary Affairs,Economic and Monetary Affairs,single vote,,,,,1.0,,0,RCV,+,516,57,36,1.0
9963,220.0,44.0,27.03.2019,,European Regional Development Fund and Cohesion Fund,,,,,***I,Leg,Draft legislative resolution,s,Cozzolino,A8-0094/2019,2018/0197/COD,http://www.europarl.europa.eu/doceo/document/A-8-2019-0094_EN.html?redirect,Committee on Regional Development,Development,vote: Commission proposal ,,,,,1.0,,0,RCV,+,475,93,53,1.0
9969,220.0,2.0,27.03.2019,,Common rules for certain types of combined transport of goods between Member States,,,,,***I,Leg,Draft legislative resolution,s,Aiuto,A8-0259/2018,2017/0290/COD,http://www.europarl.europa.eu/doceo/document/A-8-2018-0259_EN.html?redirect,Committee on Transport and Tourism,Transport And Tourism,vote: Commission proposal ,,,,,1.0,,0,RCV,+,497,78,52,1.0
9970,220.0,1.0,27.03.2019,,Objection pursuant to Rule 106: Genetically modified soybean MON 87751 (MON-87751- 7),,,,,,Non,Motion for resolution,s,0,B8-0216/2019,2019/2603/RSP,http://www.europarl.europa.eu/doceo/document/B-8-2019-0216_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: resolution (as a whole),,,,,1.0,,0,RCV,+,373,206,31,1.0
9971,220.0,1.0,27.03.2019,,Objection pursuant to Rule 106: Genetically modified maize 1507 x NK603 (DAS-Ø15Ø7-1 x MON-ØØ6Ø3-6),,,,,,Non,Motion for resolution,s,0,B8-0217/2019,2019/2604/RSP,http://www.europarl.europa.eu/doceo/document/B-8-2019-0217_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: resolution (as a whole),,,,,1.0,,0,RCV,+,407,185,24,1.0
9972,220.0,1.0,27.03.2019,,Objection pursuant to Rule 106: Certain uses of bis(2-ethylhexyl) phthalate (DEHP) (DEZA a.s.),,,,,,Non,Motion for resolution,s,0,B8-0218/2019,2019/2605/RSP,http://www.europarl.europa.eu/doceo/document/B-8-2019-0218_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: resolution (as a whole),,,,,1.0,,0,RCV,+,545,50,24,1.0
9973,220.0,1.0,27.03.2019,,Objection pursuant to Rule 106: Certain uses of chromium trioxide,,,,,,Non,Motion for resolution,s,0,B8-0221/2019,2019/2654/RSP,http://www.europarl.europa.eu/doceo/document/B-8-2019-0221_EN.html?redirect,"Committee on the Environment, Public Health and Food Safety","Environment, Climate and Food Safety",vote: resolution (as a whole),,,,,1.0,,0,RCV,+,308,286,24,1.0
9974,220.0,1.0,27.03.2019,,Post-Arab Spring: way forward for the Middle East and North Africa (MENA) region,,,,,,Non,Motion for resolution,s,Benifei,A8-0077/2019,2018/2160/INI,http://www.europarl.europa.eu/doceo/document/A-8-2019-0077_EN.html?redirect,Committee on Foreign Affairs,Foreign Affairs,vote: resolution (as a whole),,,,,1.0,,0,RCV,+,408,108,90,1.0
9976,221.0,2.0,28.03.2019,,Listing the third countries whose nationals must be in possession of visas when crossing the external borders and those whose nationals are exempt from that requirement (Kosovo),,,,,***I,Leg,Draft legislative resolution,s,Fajon,A8-0261/2016,2016/0139/COD,http://www.europarl.europa.eu/doceo/document/A-8-2016-0261_EN.html?redirect,"Committee on Civil Liberties, Justice and Home Affairs","Civil Liberties, Justice And Home Affairs",vote: Commission proposal ,,,,,1.0,,0,RCV,+,331,126,12,1.0
